Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-01-31,TH,Thailand,SEARO,829,18782,0,77
2021-02-01,TH,Thailand,SEARO,836,19618,0,77
2021-02-02,TH,Thailand,SEARO,836,20454,2,79
2021-02-03,TH,Thailand,SEARO,795,21249,0,79
2021-02-04,TH,Thailand,SEARO,809,22058,0,79
2021-02-05,TH,Thailand,SEARO,586,22644,0,79
2021-02-06,TH,Thailand,SEARO,490,23134,0,79
2021-02-07,TH,Thailand,SEARO,237,23371,0,79
2021-02-08,TH,Thailand,SEARO,186,23557,0,79
2021-02-09,TH,Thailand,SEARO,189,23746,0,79
2021-02-10,TH,Thailand,SEARO,157,23903,1,80
2021-02-11,TH,Thailand,SEARO,201,24104,0,80
2021-02-12,TH,Thailand,SEARO,175,24279,0,80
2021-02-13,TH,Thailand,SEARO,126,24405,0,80
2021-02-14,TH,Thailand,SEARO,166,24571,0,80
2021-02-15,TH,Thailand,SEARO,143,24714,2,82
2021-02-16,TH,Thailand,SEARO,72,24786,0,82
2021-02-17,TH,Thailand,SEARO,175,24961,0,82
2021-02-18,TH,Thailand,SEARO,150,25111,0,82
2021-02-19,TH,Thailand,SEARO,130,25241,1,83
2021-02-20,TH,Thailand,SEARO,82,25323,0,83
2021-02-21,TH,Thailand,SEARO,92,25415,0,83
2021-02-22,TH,Thailand,SEARO,89,25504,0,83
2021-02-23,TH,Thailand,SEARO,95,25599,0,83
2021-02-24,TH,Thailand,SEARO,93,25692,0,83
2021-02-25,TH,Thailand,SEARO,72,25764,0,83
2021-02-26,TH,Thailand,SEARO,45,25809,0,83
2021-02-27,TH,Thailand,SEARO,72,25881,0,83
2021-02-28,TH,Thailand,SEARO,70,25951,0,83
2021-03-01,TH,Thailand,SEARO,80,26031,0,83
2021-03-02,TH,Thailand,SEARO,42,26073,1,84
2021-03-03,TH,Thailand,SEARO,35,26108,0,84
2021-03-04,TH,Thailand,SEARO,54,26162,1,85
2021-03-05,TH,Thailand,SEARO,79,26241,0,85
2021-03-06,TH,Thailand,SEARO,64,26305,0,85
2021-03-07,TH,Thailand,SEARO,65,26370,0,85
2021-03-08,TH,Thailand,SEARO,71,26441,0,85
2021-03-09,TH,Thailand,SEARO,60,26501,0,85
2021-03-10,TH,Thailand,SEARO,39,26540,0,85
2021-03-11,TH,Thailand,SEARO,58,26598,0,85
2021-03-12,TH,Thailand,SEARO,81,26679,0,85
2021-03-13,TH,Thailand,SEARO,78,26757,1,86
2021-03-14,TH,Thailand,SEARO,170,26927,0,86
2021-03-15,TH,Thailand,SEARO,78,27005,1,87
2021-03-16,TH,Thailand,SEARO,149,27154,0,87
2021-03-17,TH,Thailand,SEARO,248,27402,1,88
2021-03-18,TH,Thailand,SEARO,92,27494,1,89
2021-03-19,TH,Thailand,SEARO,100,27594,1,90
2021-03-20,TH,Thailand,SEARO,119,27713,0,90
2021-03-21,TH,Thailand,SEARO,90,27803,0,90
2021-03-22,TH,Thailand,SEARO,73,27876,1,91
2021-03-23,TH,Thailand,SEARO,401,28277,1,92
2021-03-24,TH,Thailand,SEARO,69,28346,0,92
2021-03-25,TH,Thailand,SEARO,97,28443,0,92
2021-03-26,TH,Thailand,SEARO,134,28577,0,92
2021-03-27,TH,Thailand,SEARO,80,28657,1,93
2021-03-28,TH,Thailand,SEARO,77,28734,1,94
2021-03-29,TH,Thailand,SEARO,39,28773,0,94
2021-03-30,TH,Thailand,SEARO,48,28821,0,94
2021-03-31,TH,Thailand,SEARO,42,28863,0,94
2021-04-01,TH,Thailand,SEARO,26,28889,0,94
2021-04-02,TH,Thailand,SEARO,58,28947,0,94
2021-04-03,TH,Thailand,SEARO,84,29031,1,95
2021-04-04,TH,Thailand,SEARO,96,29127,0,95
2021-04-05,TH,Thailand,SEARO,194,29321,0,95
2021-04-06,TH,Thailand,SEARO,250,29571,0,95
2021-04-07,TH,Thailand,SEARO,334,29905,0,95
2021-04-08,TH,Thailand,SEARO,405,30310,0,95
2021-04-09,TH,Thailand,SEARO,559,30869,1,96
2021-04-10,TH,Thailand,SEARO,789,31658,1,97
2021-04-11,TH,Thailand,SEARO,967,32625,0,97
2021-04-12,TH,Thailand,SEARO,985,33610,0,97
2021-04-13,TH,Thailand,SEARO,965,34575,0,97
2021-04-14,TH,Thailand,SEARO,1335,35910,0,97
2021-04-15,TH,Thailand,SEARO,1543,37453,0,97
2021-04-16,TH,Thailand,SEARO,1585,39038,0,97
2021-04-17,TH,Thailand,SEARO,1547,40585,2,99
2021-04-18,TH,Thailand,SEARO,1767,42352,2,101
2021-04-19,TH,Thailand,SEARO,1390,43742,3,104
2021-04-20,TH,Thailand,SEARO,1443,45185,4,108
2021-04-21,TH,Thailand,SEARO,1458,46643,2,110
2021-04-22,TH,Thailand,SEARO,1470,48113,7,117
2021-04-23,TH,Thailand,SEARO,2070,50183,4,121
2021-04-24,TH,Thailand,SEARO,2839,53022,8,129
2021-04-25,TH,Thailand,SEARO,2438,55460,11,140
2021-04-26,TH,Thailand,SEARO,2048,57508,8,148
2021-04-27,TH,Thailand,SEARO,2179,59687,15,163
2021-04-28,TH,Thailand,SEARO,2012,61699,15,178
2021-04-29,TH,Thailand,SEARO,1871,63570,10,188
2021-04-30,TH,Thailand,SEARO,1583,65153,15,203
2021-05-01,TH,Thailand,SEARO,1891,67044,21,224
2021-05-02,TH,Thailand,SEARO,1940,68984,21,245
2021-05-03,TH,Thailand,SEARO,2041,71025,31,276
2021-05-04,TH,Thailand,SEARO,1763,72788,27,303
2021-05-05,TH,Thailand,SEARO,2112,74900,15,318
2021-05-06,TH,Thailand,SEARO,1911,76811,18,336
2021-05-07,TH,Thailand,SEARO,2044,78855,27,363
2021-05-08,TH,Thailand,SEARO,2419,81274,19,382
2021-05-09,TH,Thailand,SEARO,2101,83375,17,399
2021-05-10,TH,Thailand,SEARO,1630,85005,22,421
2021-05-11,TH,Thailand,SEARO,1919,86924,31,452
2021-05-12,TH,Thailand,SEARO,1983,88907,34,486
2021-05-13,TH,Thailand,SEARO,4887,93794,32,518
2021-05-14,TH,Thailand,SEARO,2256,96050,30,548
2021-05-15,TH,Thailand,SEARO,3095,99145,17,565
2021-05-16,TH,Thailand,SEARO,2302,101447,24,589
2021-05-17,TH,Thailand,SEARO,9635,111082,25,614
2021-05-18,TH,Thailand,SEARO,2473,113555,35,649
2021-05-19,TH,Thailand,SEARO,3394,116949,29,678
2021-05-20,TH,Thailand,SEARO,2636,119585,25,703
2021-05-21,TH,Thailand,SEARO,3481,123066,32,735
2021-05-22,TH,Thailand,SEARO,3052,126118,24,759
2021-05-23,TH,Thailand,SEARO,3382,129500,17,776
2021-05-24,TH,Thailand,SEARO,2713,132213,30,806
2021-05-25,TH,Thailand,SEARO,3226,135439,26,832
2021-05-26,TH,Thailand,SEARO,2455,137894,41,873
2021-05-27,TH,Thailand,SEARO,3323,141217,47,920
2021-05-28,TH,Thailand,SEARO,3759,144976,34,954
2021-05-29,TH,Thailand,SEARO,4803,149779,34,988
2021-05-30,TH,Thailand,SEARO,4528,154307,24,1012
2021-05-31,TH,Thailand,SEARO,5485,159792,19,1031
2021-06-01,TH,Thailand,SEARO,2230,162022,38,1069
2021-06-02,TH,Thailand,SEARO,3440,165462,38,1107
2021-06-03,TH,Thailand,SEARO,3886,169348,39,1146
2021-06-04,TH,Thailand,SEARO,2631,171979,31,1177
2021-06-05,TH,Thailand,SEARO,2817,174796,36,1213
2021-06-06,TH,Thailand,SEARO,2671,177467,23,1236
2021-06-07,TH,Thailand,SEARO,2419,179886,33,1269
2021-06-08,TH,Thailand,SEARO,2662,182548,28,1297
2021-06-09,TH,Thailand,SEARO,2680,185228,35,1332
2021-06-10,TH,Thailand,SEARO,2310,187538,43,1375
2021-06-11,TH,Thailand,SEARO,2290,189828,27,1402
2021-06-12,TH,Thailand,SEARO,3277,193105,29,1431
2021-06-13,TH,Thailand,SEARO,2804,195909,18,1449
2021-06-14,TH,Thailand,SEARO,3355,199264,17,1466
2021-06-15,TH,Thailand,SEARO,3000,202264,19,1485
2021-06-16,TH,Thailand,SEARO,2331,204595,40,1525
2021-06-17,TH,Thailand,SEARO,3129,207724,30,1555
2021-06-18,TH,Thailand,SEARO,3058,210782,22,1577
2021-06-19,TH,Thailand,SEARO,3667,214449,32,1609
2021-06-20,TH,Thailand,SEARO,3682,218131,20,1629
2021-06-21,TH,Thailand,SEARO,3175,221306,29,1658
2021-06-22,TH,Thailand,SEARO,4059,225365,35,1693
2021-06-23,TH,Thailand,SEARO,3174,228539,51,1744
2021-06-24,TH,Thailand,SEARO,4108,232647,31,1775
2021-06-25,TH,Thailand,SEARO,3644,236291,44,1819
2021-06-26,TH,Thailand,SEARO,4161,240452,51,1870
2021-06-27,TH,Thailand,SEARO,3995,244447,42,1912
2021-06-28,TH,Thailand,SEARO,5406,249853,22,1934
2021-06-29,TH,Thailand,SEARO,4662,254515,36,1970
2021-06-30,TH,Thailand,SEARO,4786,259301,53,2023
2021-07-01,TH,Thailand,SEARO,5533,264834,57,2080
2021-07-02,TH,Thailand,SEARO,6087,270921,61,2141
2021-07-03,TH,Thailand,SEARO,6230,277151,41,2182
2021-07-04,TH,Thailand,SEARO,5916,283067,44,2226
2021-07-05,TH,Thailand,SEARO,6166,289233,50,2276
2021-07-06,TH,Thailand,SEARO,5420,294653,57,2333
2021-07-07,TH,Thailand,SEARO,6519,301172,54,2387
2021-07-08,TH,Thailand,SEARO,7058,308230,75,2462
2021-07-09,TH,Thailand,SEARO,9276,317506,72,2534
2021-07-10,TH,Thailand,SEARO,9326,326832,91,2625
2021-07-11,TH,Thailand,SEARO,9539,336371,86,2711
2021-07-12,TH,Thailand,SEARO,8656,345027,80,2791
2021-07-13,TH,Thailand,SEARO,8685,353712,56,2847
2021-07-14,TH,Thailand,SEARO,9317,363029,87,2934
2021-07-15,TH,Thailand,SEARO,9186,372215,98,3032
2021-07-16,TH,Thailand,SEARO,9692,381907,67,3099
2021-07-17,TH,Thailand,SEARO,10082,391989,141,3240
2021-07-18,TH,Thailand,SEARO,11397,403386,101,3341
2021-07-19,TH,Thailand,SEARO,11784,415170,81,3422
2021-07-20,TH,Thailand,SEARO,11305,426475,80,3502
2021-07-21,TH,Thailand,SEARO,13002,439477,108,3610
2021-07-22,TH,Thailand,SEARO,13655,453132,87,3697
2021-07-23,TH,Thailand,SEARO,14575,467707,114,3811
2021-07-24,TH,Thailand,SEARO,14260,481967,119,3930
2021-07-25,TH,Thailand,SEARO,15335,497302,129,4059
2021-07-26,TH,Thailand,SEARO,15376,512678,87,4146
2021-07-27,TH,Thailand,SEARO,14150,526828,118,4264
2021-07-28,TH,Thailand,SEARO,16533,543361,133,4397
2021-07-29,TH,Thailand,SEARO,17669,561030,165,4562
2021-07-30,TH,Thailand,SEARO,17345,578375,117,4679
2021-07-31,TH,Thailand,SEARO,18912,597287,178,4857
2021-08-01,TH,Thailand,SEARO,18027,615314,133,4990
2021-08-02,TH,Thailand,SEARO,17970,633284,178,5168
2021-08-03,TH,Thailand,SEARO,18901,652185,147,5315
2021-08-04,TH,Thailand,SEARO,20200,672385,188,5503
2021-08-05,TH,Thailand,SEARO,20920,693305,160,5663
2021-08-06,TH,Thailand,SEARO,21379,714684,191,5854
2021-08-07,TH,Thailand,SEARO,21838,736522,212,6066
2021-08-08,TH,Thailand,SEARO,19983,756505,138,6204
2021-08-09,TH,Thailand,SEARO,19603,776108,149,6353
2021-08-10,TH,Thailand,SEARO,19843,795951,235,6588
2021-08-11,TH,Thailand,SEARO,21038,816989,207,6795
2021-08-12,TH,Thailand,SEARO,22782,839771,147,6942
2021-08-13,TH,Thailand,SEARO,23418,863189,184,7126
2021-08-14,TH,Thailand,SEARO,22086,885275,217,7343
2021-08-15,TH,Thailand,SEARO,21882,907157,209,7552
2021-08-16,TH,Thailand,SEARO,21157,928314,182,7734
2021-08-17,TH,Thailand,SEARO,20128,948442,239,7973
2021-08-18,TH,Thailand,SEARO,20515,968957,312,8285
2021-08-19,TH,Thailand,SEARO,20902,989859,301,8586
2021-08-20,TH,Thailand,SEARO,19851,1009710,240,8826
2021-08-21,TH,Thailand,SEARO,20571,1030281,261,9087
2021-08-22,TH,Thailand,SEARO,19014,1049295,233,9320
2021-08-23,TH,Thailand,SEARO,17491,1066786,242,9562
2021-08-24,TH,Thailand,SEARO,17165,1083951,226,9788
2021-08-25,TH,Thailand,SEARO,18417,1102368,297,10085
2021-08-26,TH,Thailand,SEARO,18501,1120869,229,10314
2021-08-27,TH,Thailand,SEARO,18702,1139571,273,10587
2021-08-28,TH,Thailand,SEARO,17984,1157555,292,10879
2021-08-29,TH,Thailand,SEARO,16536,1174091,264,11143
2021-08-30,TH,Thailand,SEARO,15972,1190063,256,11399
2021-08-31,TH,Thailand,SEARO,14666,1204729,190,11589
2021-09-01,TH,Thailand,SEARO,14802,1219531,252,11841
2021-09-02,TH,Thailand,SEARO,14956,1234487,262,12103
2021-09-03,TH,Thailand,SEARO,14653,1249140,271,12374
2021-09-04,TH,Thailand,SEARO,15942,1265082,257,12631
2021-09-05,TH,Thailand,SEARO,15452,1280534,224,12855
2021-09-06,TH,Thailand,SEARO,13988,1294522,187,13042
2021-09-07,TH,Thailand,SEARO,13821,1308343,241,13283
2021-09-08,TH,Thailand,SEARO,14176,1322519,228,13511
2021-09-09,TH,Thailand,SEARO,16031,1338550,220,13731
2021-09-10,TH,Thailand,SEARO,14403,1352953,189,13920
2021-09-11,TH,Thailand,SEARO,15191,1368144,253,14173
2021-09-12,TH,Thailand,SEARO,14029,1382173,180,14353
2021-09-13,TH,Thailand,SEARO,12583,1394756,132,14485
2021-09-14,TH,Thailand,SEARO,11786,1406542,136,14621
2021-09-15,TH,Thailand,SEARO,13798,1420340,144,14765
2021-09-16,TH,Thailand,SEARO,13897,1434237,188,14953
2021-09-17,TH,Thailand,SEARO,14555,1448792,171,15124
2021-09-18,TH,Thailand,SEARO,14109,1462901,122,15246
2021-09-19,TH,Thailand,SEARO,13576,1476477,117,15363
2021-09-20,TH,Thailand,SEARO,12709,1489186,106,15469
2021-09-21,TH,Thailand,SEARO,10919,1500105,143,15612
2021-09-22,TH,Thailand,SEARO,11252,1511357,141,15753
2021-09-23,TH,Thailand,SEARO,13256,1524613,131,15884
2021-09-24,TH,Thailand,SEARO,12697,1537310,132,16016
2021-09-25,TH,Thailand,SEARO,11957,1549267,127,16143
2021-09-26,TH,Thailand,SEARO,12371,1561638,125,16268
2021-09-27,TH,Thailand,SEARO,10288,1571926,101,16369
2021-09-28,TH,Thailand,SEARO,9489,1581415,129,16498
2021-09-29,TH,Thailand,SEARO,10414,1591829,122,16620
2021-09-30,TH,Thailand,SEARO,11646,1603475,107,16727
2021-10-01,TH,Thailand,SEARO,11754,1615229,123,16850
2021-10-02,TH,Thailand,SEARO,11375,1626604,87,16937
2021-10-03,TH,Thailand,SEARO,10828,1637432,77,17014
2021-10-04,TH,Thailand,SEARO,9930,1647362,97,17111
2021-10-05,TH,Thailand,SEARO,9869,1657231,92,17203
2021-10-06,TH,Thailand,SEARO,9866,1667097,102,17305
2021-10-07,TH,Thailand,SEARO,11200,1678297,113,17418
2021-10-08,TH,Thailand,SEARO,11140,1689437,116,17534
2021-10-09,TH,Thailand,SEARO,10630,1700067,73,17607
2021-10-10,TH,Thailand,SEARO,10817,1710884,84,17691
2021-10-11,TH,Thailand,SEARO,10035,1720919,60,17751
2021-10-12,TH,Thailand,SEARO,9445,1730364,84,17835
2021-10-13,TH,Thailand,SEARO,10064,1740428,82,17917
2021-10-14,TH,Thailand,SEARO,11276,1751704,112,18029
2021-10-15,TH,Thailand,SEARO,10486,1762190,94,18123
2021-10-16,TH,Thailand,SEARO,10648,1772838,82,18205
2021-10-17,TH,Thailand,SEARO,10863,1783701,68,18273
2021-10-18,TH,Thailand,SEARO,10111,1793812,63,18336
2021-10-19,TH,Thailand,SEARO,9122,1802934,71,18407
2021-10-20,TH,Thailand,SEARO,8918,1811852,79,18486
2021-10-21,TH,Thailand,SEARO,9727,1821579,73,18559
2021-10-22,TH,Thailand,SEARO,9810,1831389,66,18625
2021-10-23,TH,Thailand,SEARO,9742,1841131,74,18699
2021-10-24,TH,Thailand,SEARO,9351,1850482,56,18755
2021-10-25,TH,Thailand,SEARO,8675,1859157,44,18799
2021-10-26,TH,Thailand,SEARO,7706,1866863,66,18865
2021-10-27,TH,Thailand,SEARO,8452,1875315,57,18922
2021-10-28,TH,Thailand,SEARO,9658,1884973,84,19006
2021-10-29,TH,Thailand,SEARO,8968,1893941,64,19070
2021-10-30,TH,Thailand,SEARO,9224,1903165,88,19158
2021-10-31,TH,Thailand,SEARO,8859,1912024,47,19205
2021-11-01,TH,Thailand,SEARO,8165,1920189,55,19260
2021-11-02,TH,Thailand,SEARO,7574,1927763,78,19338
2021-11-03,TH,Thailand,SEARO,7679,1935442,56,19394
2021-11-04,TH,Thailand,SEARO,7982,1943424,68,19462
2021-11-05,TH,Thailand,SEARO,8148,1951572,80,19542
2021-11-06,TH,Thailand,SEARO,8467,1960039,69,19611
2021-11-07,TH,Thailand,SEARO,7960,1967999,53,19664
2021-11-08,TH,Thailand,SEARO,7592,1975591,39,19703
2021-11-09,TH,Thailand,SEARO,6904,1982495,61,19764
2021-11-10,TH,Thailand,SEARO,6978,1989473,62,19826
2021-11-11,TH,Thailand,SEARO,7496,1996969,57,19883
2021-11-12,TH,Thailand,SEARO,7305,2004274,51,19934
2021-11-13,TH,Thailand,SEARO,7057,2011331,55,19989
2021-11-14,TH,Thailand,SEARO,7079,2018410,47,20036
2021-11-15,TH,Thailand,SEARO,6343,2024753,45,20081
2021-11-16,TH,Thailand,SEARO,5947,2030700,62,20143
2021-11-17,TH,Thailand,SEARO,6524,2037224,56,20199
2021-11-18,TH,Thailand,SEARO,6901,2044125,55,20254
2021-11-19,TH,Thailand,SEARO,6855,2050980,51,20305
2021-11-20,TH,Thailand,SEARO,6595,2057575,53,20358
2021-11-21,TH,Thailand,SEARO,7006,2064581,29,20387
2021-11-22,TH,Thailand,SEARO,6428,2071009,49,20436
2021-11-23,TH,Thailand,SEARO,5126,2076135,53,20489
2021-11-24,TH,Thailand,SEARO,5857,2081992,55,20544
2021-11-25,TH,Thailand,SEARO,6335,2088327,37,20581
2021-11-26,TH,Thailand,SEARO,6559,2094886,64,20645
2021-11-27,TH,Thailand,SEARO,6073,2100959,32,20677
2021-11-28,TH,Thailand,SEARO,5854,2106813,30,20707
2021-11-29,TH,Thailand,SEARO,4753,2111566,27,20734
2021-11-30,TH,Thailand,SEARO,4306,2115872,37,20771
2021-12-01,TH,Thailand,SEARO,4886,2120758,43,20814
2021-12-02,TH,Thailand,SEARO,4971,2125729,33,20847
2021-12-03,TH,Thailand,SEARO,4912,2130641,33,20880
2021-12-04,TH,Thailand,SEARO,5896,2136537,37,20917
2021-12-05,TH,Thailand,SEARO,4704,2141241,27,20944
2021-12-06,TH,Thailand,SEARO,4000,2145241,22,20966
2021-12-07,TH,Thailand,SEARO,3525,2148766,31,20997
2021-12-08,TH,Thailand,SEARO,3618,2152384,38,21035
2021-12-09,TH,Thailand,SEARO,4203,2156587,49,21084
2021-12-10,TH,Thailand,SEARO,4193,2160780,28,21112
2021-12-11,TH,Thailand,SEARO,4079,2164859,39,21151
2021-12-12,TH,Thailand,SEARO,3787,2168646,20,21171
2021-12-13,TH,Thailand,SEARO,3398,2172044,23,21194
2021-12-14,TH,Thailand,SEARO,2862,2174906,37,21231
2021-12-15,TH,Thailand,SEARO,3370,2178276,29,21260
2021-12-16,TH,Thailand,SEARO,3684,2181960,26,21286
2021-12-17,TH,Thailand,SEARO,3537,2185497,41,21327
2021-12-18,TH,Thailand,SEARO,3132,2188629,28,21355
2021-12-19,TH,Thailand,SEARO,2899,2191528,22,21377
2021-12-20,TH,Thailand,SEARO,2525,2194053,31,21408
2021-12-21,TH,Thailand,SEARO,2476,2196529,32,21440
2021-12-22,TH,Thailand,SEARO,2532,2199061,31,21471
2021-12-23,TH,Thailand,SEARO,2940,2202001,30,21501
2021-12-24,TH,Thailand,SEARO,2671,2204672,27,21528
2021-12-25,TH,Thailand,SEARO,2766,2207438,30,21558
2021-12-26,TH,Thailand,SEARO,2532,2209970,22,21580
2021-12-27,TH,Thailand,SEARO,2437,2212407,18,21598
2021-12-28,TH,Thailand,SEARO,2305,2214712,32,21630
2021-12-29,TH,Thailand,SEARO,2575,2217287,17,21647
2021-12-30,TH,Thailand,SEARO,3037,2220324,25,21672
2021-12-31,TH,Thailand,SEARO,3111,2223435,26,21698
2022-01-01,TH,Thailand,SEARO,3011,2226446,10,21708
2022-01-02,TH,Thailand,SEARO,3112,2229558,12,21720
2022-01-03,TH,Thailand,SEARO,2927,2232485,18,21738
2022-01-04,TH,Thailand,SEARO,3091,2235576,12,21750
2022-01-05,TH,Thailand,SEARO,3899,2239475,19,21769
2022-01-06,TH,Thailand,SEARO,5775,2245250,11,21780
2022-01-07,TH,Thailand,SEARO,7526,2252776,19,21799
2022-01-08,TH,Thailand,SEARO,8263,2261039,14,21813
2022-01-09,TH,Thailand,SEARO,8511,2269550,12,21825
2022-01-10,TH,Thailand,SEARO,7926,2277476,13,21838
2022-01-11,TH,Thailand,SEARO,7133,2284609,12,21850
2022-01-12,TH,Thailand,SEARO,7681,2292290,19,21869
2022-01-13,TH,Thailand,SEARO,8167,2300457,14,21883
2022-01-14,TH,Thailand,SEARO,8158,2308615,15,21898
2022-01-15,TH,Thailand,SEARO,7793,2316408,18,21916
2022-01-16,TH,Thailand,SEARO,8077,2324485,9,21925
2022-01-17,TH,Thailand,SEARO,6929,2331414,13,21938
2022-01-18,TH,Thailand,SEARO,6397,2337811,18,21956
2022-01-19,TH,Thailand,SEARO,7122,2344933,12,21968
2022-01-20,TH,Thailand,SEARO,8129,2353062,19,21987
2022-01-21,TH,Thailand,SEARO,8640,2361702,13,22000
2022-01-22,TH,Thailand,SEARO,8112,2369814,19,22019
2022-01-23,TH,Thailand,SEARO,7686,2377500,13,22032
2022-01-24,TH,Thailand,SEARO,7139,2384639,13,22045
2022-01-25,TH,Thailand,SEARO,6718,2391357,12,22057
2022-01-26,TH,Thailand,SEARO,7587,2398944,19,22076
2022-01-27,TH,Thailand,SEARO,8078,2407022,22,22098
2022-01-28,TH,Thailand,SEARO,8450,2415472,28,22126
2022-01-29,TH,Thailand,SEARO,8618,2424090,19,22145
2022-01-30,TH,Thailand,SEARO,8444,2432534,12,22157
2022-01-31,TH,Thailand,SEARO,8008,2440542,16,22173
2022-02-01,TH,Thailand,SEARO,7422,2447964,12,22185
2022-02-02,TH,Thailand,SEARO,8587,2456551,22,22207
2022-02-03,TH,Thailand,SEARO,9172,2465723,21,22228
2022-02-04,TH,Thailand,SEARO,9909,2475632,22,22250
2022-02-05,TH,Thailand,SEARO,10490,2486122,21,22271
2022-02-06,TH,Thailand,SEARO,10879,2497001,20,22291
2022-02-07,TH,Thailand,SEARO,10470,2507471,12,22303
2022-02-08,TH,Thailand,SEARO,10398,2517869,17,22320
2022-02-09,TH,Thailand,SEARO,13182,2531051,24,22344
2022-02-10,TH,Thailand,SEARO,14822,2545873,20,22364
2022-02-11,TH,Thailand,SEARO,15242,2561115,23,22387
2022-02-12,TH,Thailand,SEARO,16330,2577445,25,22412
2022-02-13,TH,Thailand,SEARO,15882,2593327,24,22436
2022-02-14,TH,Thailand,SEARO,14900,2608227,26,22462
2022-02-15,TH,Thailand,SEARO,14373,2622600,27,22489
2022-02-16,TH,Thailand,SEARO,16462,2639062,27,22516
2022-02-17,TH,Thailand,SEARO,17349,2656411,22,22538
2022-02-18,TH,Thailand,SEARO,18066,2674477,27,22565
2022-02-19,TH,Thailand,SEARO,18885,2693362,29,22594
2022-02-20,TH,Thailand,SEARO,18953,2712315,30,22624
2022-02-21,TH,Thailand,SEARO,18883,2731198,32,22656
2022-02-22,TH,Thailand,SEARO,18363,2749561,35,22691
2022-02-23,TH,Thailand,SEARO,21232,2770793,39,22730
2022-02-24,TH,Thailand,SEARO,23557,2794350,38,22768
2022-02-25,TH,Thailand,SEARO,24932,2819282,41,22809
2022-02-26,TH,Thailand,SEARO,25615,2844897,40,22849
2022-02-27,TH,Thailand,SEARO,24719,2869616,42,22891
2022-02-28,TH,Thailand,SEARO,22311,2891927,42,22933
2022-03-01,TH,Thailand,SEARO,20420,2912347,43,22976
2022-03-02,TH,Thailand,SEARO,22197,2934544,45,23021
2022-03-03,TH,Thailand,SEARO,23618,2958162,49,23070
2022-03-04,TH,Thailand,SEARO,23834,2981996,54,23124
2022-03-05,TH,Thailand,SEARO,22818,3004814,52,23176
2022-03-06,TH,Thailand,SEARO,21881,3026695,59,23235
2022-03-07,TH,Thailand,SEARO,21162,3047857,65,23300
2022-03-08,TH,Thailand,SEARO,18943,3066800,69,23369
2022-03-09,TH,Thailand,SEARO,22073,3088873,69,23438
2022-03-10,TH,Thailand,SEARO,22984,3111857,74,23512
2022-03-11,TH,Thailand,SEARO,24792,3136649,63,23575
2022-03-12,TH,Thailand,SEARO,24592,3161241,68,23643
2022-03-13,TH,Thailand,SEARO,23584,3184825,66,23709
2022-03-14,TH,Thailand,SEARO,22130,3206955,69,23778
2022-03-15,TH,Thailand,SEARO,19742,3226697,70,23848
2022-03-16,TH,Thailand,SEARO,23945,3250642,70,23918
2022-03-17,TH,Thailand,SEARO,25456,3276098,77,23995
2022-03-18,TH,Thailand,SEARO,27071,3303169,80,24075
2022-03-19,TH,Thailand,SEARO,25804,3328973,87,24162
2022-03-20,TH,Thailand,SEARO,24996,3353969,84,24246
2022-03-21,TH,Thailand,SEARO,23441,3377410,88,24334
2022-03-22,TH,Thailand,SEARO,21382,3398792,83,24417
2022-03-23,TH,Thailand,SEARO,25164,3423956,80,24497
2022-03-24,TH,Thailand,SEARO,27024,3450980,82,24579
2022-03-25,TH,Thailand,SEARO,26050,3477030,69,24648
2022-03-26,TH,Thailand,SEARO,26234,3503264,67,24715
2022-03-27,TH,Thailand,SEARO,25821,3529085,84,24799
2022-03-28,TH,Thailand,SEARO,24635,3553720,81,24880
2022-03-29,TH,Thailand,SEARO,21678,3575398,78,24958
2022-03-30,TH,Thailand,SEARO,25389,3600787,87,25045
2022-03-31,TH,Thailand,SEARO,27560,3628347,85,25130
2022-04-01,TH,Thailand,SEARO,28379,3656726,92,25222
2022-04-02,TH,Thailand,SEARO,28029,3684755,96,25318
2022-04-03,TH,Thailand,SEARO,26840,3711595,97,25415
2022-04-04,TH,Thailand,SEARO,24892,3736487,97,25512
2022-04-05,TH,Thailand,SEARO,21088,3757575,91,25603
2022-04-06,TH,Thailand,SEARO,24252,3781827,94,25697
2022-04-07,TH,Thailand,SEARO,26081,3807908,91,25788
2022-04-08,TH,Thailand,SEARO,25140,3833048,89,25877
2022-04-09,TH,Thailand,SEARO,25298,3858346,98,25975
2022-04-10,TH,Thailand,SEARO,25139,3883485,108,26083
2022-04-11,TH,Thailand,SEARO,22387,3905872,105,26188
2022-04-12,TH,Thailand,SEARO,19982,3925854,101,26289
2022-04-13,TH,Thailand,SEARO,23015,3948869,106,26395
2022-04-14,TH,Thailand,SEARO,24134,3973003,115,26510
2022-04-15,TH,Thailand,SEARO,20289,3993292,119,26629
2022-04-16,TH,Thailand,SEARO,18892,4012184,125,26754
2022-04-17,TH,Thailand,SEARO,17775,4029959,128,26882
2022-04-18,TH,Thailand,SEARO,16994,4046953,124,27006
2022-04-19,TH,Thailand,SEARO,16891,4063844,129,27135
2022-04-20,TH,Thailand,SEARO,20455,4084299,128,27263
2022-04-21,TH,Thailand,SEARO,21931,4106230,129,27392
2022-04-22,TH,Thailand,SEARO,21808,4128038,128,27520
2022-04-23,TH,Thailand,SEARO,20052,4148090,129,27649
